"162","1062","5","2","","指の付け根に痛み、腫れ、熱感が生じる。朝方に症状が強く、日中使っていると症状が軽減することも少なくない。進行すると、指を曲げた際にばねのように戻り、さらに悪化すると動かなくなる。"
"292","1097","5","2","","口の中の痛み、特に抜歯後の痛みがなかなか治まらない。歯茎に白色あるいは灰色の硬いものが出てきた。歯がぐらついてきて自然に抜けた。"
"292","9999","5","2","","顎が腫れてきた。下唇がしびれた感じがする。"
"292","1001","3","1","",""
"163","1060","5","2","","１）強い腰の痛みがある日突然起こった、２）前かがみになったり、動作をするときに特に痛みが強くなる、３）寝返りが打てなくなったり、仰向けに寝ることができなくなるといった症状が２～３か月続く、４）痛みは次第に治まってきたが、背中が後方に彎曲して丸くなったり、背が低くなった、５）痛みがいつまで経っても残っている。１）～５）がある場合、脊椎圧迫骨折を疑う。"
"163","1058","5","2","","１）強い腰の痛みがある日突然起こった、２）前かがみになったり、動作をするときに特に痛みが強くなる、３）寝返りが打てなくなったり、仰向けに寝ることができなくなるといった症状が２～３か月続く、４）痛みは次第に治まってきたが、背中が後方に彎曲して丸くなったり、背が低くなった、５）痛みがいつまで経っても残っている。１）～５）がある場合、脊椎圧迫骨折を疑う。"
"163","1127","3","0","",""
"163","1063","3","0","",""
"61","9999","5","2","","手の甲あるいは掌側、手指などの関節付近にみられる嚢腫様病変。大きくなることにより痛みを生じることがある。"
"61","1127","3","0","",""
"61","1123","3","0","","運動麻痺の原因となることがある。"
"214","1018","5","2","","立ちくらみがする。"
"214","1005","5","2","",""
"214","1114","5","2","",""
"214","1017","5","2","",""
"214","1033","4","1","",""
"214","1001","5","2","","倦怠感、虚脱感、力が入らない"
"214","1013","5","2","",""
"214","9999","5","2","","集中力や判断力の低下"
"214","1115","5","2","",""
"345","1098","5","2","",""
"345","1030","3","0","","持続的な下痢"
"345","1112","3","0","",""
"345","1102","3","0","","膿痂疹のような発疹がみられ、ときに水疱、びらん、痂皮を伴う。"
"345","9999","3","0","","傷が治りにくい（創傷治癒の遅延）"
"345","1097","3","0","","舌炎"
"345","1078","3","0","",""
"345","1135","3","0","","発育遅延"
"95","1011","5","2","","空腹感"
"95","1122","5","2","","手指の震え"
"95","1164","5","2","","冷や汗が出る。"
"95","1028","5","2","","動悸"
"95","1129","5","2","",""
"95","1128","5","2","",""
"95","1116","5","2","",""
"94","1012","5","2","","ウエスト周囲径が、男性で８５㎝以上、女性で９０㎝以上ある場合に疑う。"
"16","1012","5","2","","脂肪が過剰に蓄積している。体重（㎏）を身長（m）の２乗で割った数値（BMI）が２５以上である。"
"346","1095","5","2","","口渇、多飲"
"346","1041","5","2","",""
"346","1008","5","2","","急激に体重が増加した場合に疑う。"
"97","9999","","0","","産褥期、授乳期に発症する。"
"97","1002","4","1","",""
"97","1003","4","1","",""
"97","1006","3","0","","痛みを伴う、脇の下のリンパ節腫脹"
"347","9999","5","2","","乳頭からの様々な分泌物（水様、漿液性、乳汁性、血性）がみられる。"
"348","1001","5","2","","疲れやすい。"
"348","1010","5","2","",""
"348","1009","3","0","",""
"348","1112","3","0","",""
"348","1135","5","2","","成長障害、低身長"
"348","1051","3","0","","無月経"
"348","1047","4","1","","ED、性欲低下"
"348","9999","5","2","","授乳中の乳汁分泌低下"
"352","9999","3","0","","肝硬変、精巣腫瘍、甲状腺機能亢進症、下垂体腫瘍、副腎腫瘍などがあり、抗潰瘍薬、高血圧治療薬、抗不安薬などを服薬していて発症した場合に疑う。"
"349","1033","4","1","",""
"349","1029","4","1","","軽度の腹痛"
"349","1001","5","2","",""
"349","1002","4","1","",""
"19","9999","3","0","","眠気"
"19","1031","5","2","",""
"19","1007","5","2","","顔のむくみ"
"19","1008","3","0","",""
"19","1001","5","2","",""
"19","1028","3","0","","遅脈"
"19","1051","3","0","","生理が多くなる。"
"20","1093","3","0","","甲状腺が大きく腫れることにより、気管や食道が圧迫される。"
"218","1094","4","1","",""
"218","1006","5","2","","頸部リンパ節の腫大"
"170","1112","5","2","","１日に２００本程度を超える脱毛がある。頭に単発する例が多いが、多発型、全頭型、汎発型などの重症例もある。"
"171","1139","5","2","","手術や外傷後の瘢痕やその周囲、または熱傷やにきびの跡に残るしみ。"
"430","1102","5","2","",""
"430","1101","5","2","","痒みは夜間に増強する"
"96","1064","5","2","","足の親指の関節など下肢の関節炎。痛み、腫れ、赤みが強く、歩行困難となるが、７～１０日で軽快し、次の発作まではまったく無症状となる。次第に頻発するようになり、関節部分に肉芽組織が出現する（痛風結節）。１）２回以上の急性関節炎の既往がある、２）２４時間以内に炎症がピークに達する、３）単関節炎である、４）関節の発赤がある、５）足の親指関節の痛みまたは腫れがある、６）片側の足の親指関節の病変である。　１）～６）が存在する場合、痛風発作を強く疑う。"
"249","1102","3","0","","じんましんを伴うこともある。"
"370","9999","1","0","","無症状であることもある。"
"374","9999","1","0","","早期には無症状である。"
"375","9999","1","0","","無症状であることが多い。"
"33","9999","1","0","","胆嚢ポリープ単独では、無症状であることが多い。"
"480","9999","1","0","","時として無症状性である。"
"234","9999","1","0","","無症状で経過することが多い。"
"150","9999","5","2","","肛門管内から痔静脈のうっ血した組織が脱出する（脱肛）。"
"54","1007","3","0","",""
"523","1143","5","2","","脊柱や胸郭の変形、手足の骨の変形、頭蓋骨や顔面骨の骨欠損などといった骨病変。"
"271","1017","4","1","",""
"271","1018","4","1","",""
"271","1004","3","0","","顔面紅潮"
"271","1101","3","0","","全身のかゆみ。特に入浴後。"
"404","1016","5","2","",""
"404","1028","5","2","",""
"404","1024","5","2","","特に身体を動かしたときに起こる息切れ"
"404","1001","5","2","",""
"404","9999","5","2","","頭の重たい感覚"
"404","1018","5","2","",""
"272","9999","5","2","","歯茎からの出血が止まりにくい。"
"272","1087","4","1","",""
"272","1036","3","0","","消化管出血"
"272","1051","3","0","","生理が止まりにくい。"
"273","1017","5","2","",""
"273","1018","5","2","",""
"273","1080","3","0","",""
"273","1127","4","1","","手足の指先の知覚異常"
"273","1087","4","1","",""
"405","1016","5","2","","２０～３０％の例でみられる貧血。"
"405","1001","3","0","",""
"405","1031","3","0","",""
"405","1041","3","0","",""
"405","1010","4","1","",""
"406","9999","5","2","","感染症に罹りやすくなった。"
"406","1001","5","2","","易疲労感、脱力感"
"406","1002","3","0","",""
"406","1009","5","2","","原因不明の体重減少"
"406","1006","5","2","","頸部、腋窩、胃、鼠径部リンパ節の無痛性腫脹。"
"407","1001","5","2","","脱力感、全身倦怠感、労作時の易疲労感"
"407","1028","5","2","","貧血からくる動悸、息切れ"
"407","1016","5","2","","顔色不良"
"407","1087","3","0","","鼻出血を繰り返している。"
"407","1002","3","0","","白血球減少に伴う感染症を繰り返す"
"403","1016","5","2","","顔色不良"
"403","1028","5","2","","動悸"
"403","1024","5","2","","息切れ"
"403","1018","5","2","",""
"403","1017","5","2","",""
"403","1001","5","2","",""
"403","9999","5","2","","歯茎などから出血しやすい。紫斑や皮膚や粘膜の点状出血がみられる。"
"403","1087","5","2","",""
"403","1038","2","0","",""
"403","1036","2","0","",""
"403","1052","2","0","",""
"403","1002","5","2","",""
"197","9999","1","0","","症状が現れることは稀である。"
"69","9999","1","0","","他の神経症状はみられない。"
"458","9999","1","0","","自覚症状は特になし。"
"87","1007","5","2","","足などがむくむ。"
"87","1024","5","2","","息切れがする。呼吸がしにくい。"
"87","1018","3","1","",""
"87","1114","3","0","",""
"87","1028","5","2","","動悸"
"88","1027","5","2","","１）特に夜間から早朝にかけての安静時に出現する胸の痛みがある、２）痛みは日中の運動により誘発されず、明らかな日内変動がある、３）前胸部、特に胸骨下の中央部に圧迫感、絞めつけられるような感じ、つまるような感じがある、４）１本指で指すことのできない漠然とした痛みである、５）ときとして、上腹部に痛みが起こることもある、６）数分から１５分程度持続する、７）しばしば、頸部、顎、左肩などに痛みが放散し、左肩から上腕がしびれ、力が抜ける感覚を訴えることがある、８）飲酒や過呼吸により誘発される。１）～８）がある場合、安静時狭心症を疑う。"
"88","1005","3","0","","冷や汗"
"88","1114","3","0","","意識消失"
"336","1115","5","2","",""
"336","1119","5","2","","急にろれつがまわらなくなった、あるいは言葉が出てこなくなったが、すぐに回復した。"
"336","1063","5","2","","一過性の片麻痺やしびれがあり、数時間以内に改善した。"
"336","1076","5","2","","片目の視力が急激に落ちた、あるいはまったく見えなくなり、目の奥に痛みが起こったが、数分以内に回復した。"
"336","1018","5","2","","揺れるようなめまい"
"336","1080","5","2","","心臓の拍動に一致した耳鳴りがする。"
"337","9999","1","0","","無症状であることもある。"
"459","9999","1","0","","初期には安静時の自覚症状はない。"
"204","9999","1","0","","症状は特にみられない。"
"11","1028","5","2","","突然始まる動悸症状があり、その動悸が規則正しい（心臓が一定の短い間隔で動いているように感じる）場合に疑う。規則正しくやや弱い脈拍が、１分間に１４０～１８０かい程度数えらえる。"
"89","1028","5","2","","動悸、頻脈"
"462","9999","1","0","","無症状であることもある。"
"462","1027","5","2","","胸痛、胸が締め付けられる感じ"
"462","1163","5","2","",""
"462","1028","5","2","","動悸"
"462","1018","4","1","","立ちくらみ、目の前が真っ暗になるといった症状が、血管拡張薬などの禁忌薬の使用時、急に起立するとき、飲酒時、寒いところから暑いところへの移動時などによくみられる。"
"462","1114","5","2","","血管拡張薬などの禁忌薬の使用時、急に起立するとき、飲酒時、寒いところから暑いところへの移動時などによくみられる。"
"338","1028","5","2","","比較的急速に出現する動悸。"
"338","1024","5","2","","比較的急速に出現する息切れ、呼吸困難。"
"338","1007","5","2","","比較的急速に出現する足のむくみ。"
"338","1023","3","0","","夜間に悪化する咳。"
"338","1114","5","2","","比較的急速に起こる失神。"
"338","1027","5","2","","深夜から早朝にかけて起こる胸部の圧迫感。"
"339","9999","1","0","","特徴的な自覚症状は特になく、長期にわたり無症状で経過することが多い。"
"339","1028","5","2","","動悸"
"339","1024","5","2","","息切れ、呼吸困難"
"339","1007","5","2","","足のむくみ"
"339","1023","4","1","","夜間に悪化する咳。"
"339","1114","3","0","",""
"339","1027","5","2","","深夜から早朝にかけて起こる胸部の圧迫感。"
"357","9999","1","0","","自覚症状がないことが多い。"
"357","1034","5","2","","胸焼け"
"357","1033","5","2","",""
"357","1010","5","2","",""
"358","9999","1","0","","初期には無症状であることが多い。"
"358","1027","5","2","","食べ物を飲み込んだときにチクチク痛むといった胸痛、熱いものを飲み込んだときにしみるように感じるといった胸部の違和感。進行するとこれらの症状がなくなることもある。"
"358","1034","5","2","","食べ物がつかえることによる嚥下困難。"
"358","1009","5","2","",""
"358","1058","5","1","",""
"358","1023","5","2","","特に食べ物や飲み物を摂取する際に起こるむせるような咳。"
"358","1094","5","2","",""
"353","9999","1","0","","無症状であることが多い。"
"353","1029","3","0","","腹部の違和感、腹痛。"
"353","1033","3","0","",""
"353","1034","3","0","",""
"23","1034","3","0","","食べ物のつかえ感、前胸部の違和感、圧迫感、胸焼け。"
"23","1016","3","0","",""
"23","1025","3","0","",""
"24","1036","4","1","","ほとんどの場合、無症候性である。"
"102","1029","3","0","","腹部の鈍痛、上腹部不快感。"
"102","1016","3","0","",""
"102","1036","3","0","",""
"102","1025","4","1","",""
"359","1030","5","2","",""
"359","1009","5","2","","脂肪が病的に減少し、痩せている（るいそう）"
"359","1001","4","1","",""
"359","1016","5","2","",""
"359","1007","4","1","",""
"360","1029","5","2","",""
"360","1034","3","0","","消化不良、胸焼け"
"360","9999","1","0","","症状がみられないこともある。"
"360","1033","3","0","",""
"360","1036","3","0","",""
"474","1030","5","2","","抗生物質を服用しているまたは飲み終わって数日経った跡に、頻繁な下痢や粘性のある便がみられる。"
"474","1029","5","2","",""
"474","1032","5","2","",""
"474","1002","5","2","",""
"474","1033","5","2","",""
"474","1010","5","2","",""
"475","9999","1","0","","特有な臨床症状に乏しい。"
"475","1029","5","2","","これまで経験したことのない重度の腹痛を突然発症した。臍周囲の痛みがある。押すことによる痛みの増強はみられない（圧痛はない）。"
"475","1033","3","0","",""
"475","1036","1","0","","下血は通常みられない。"
"473","9999","1","0","","特異的な症状がみられない。"
"473","1029","3","0","",""
"473","1033","3","0","",""
"476","1029","5","2","","上腹部あるいは下腹部（特に左下腹部）に痛みが突発し、腹部全体に広がる。特に上腹部では、腹の中に煮え湯をひっくり返したような痛みが起こる。痛みは弱まることなく持続的で、歩行が困難になる。緊張により、腹が板のように硬くなる。高齢者では自覚症状がないこともある。"
"476","1033","3","0","",""
"476","1002","3","0","",""
"476","1028","3","0","",""
"362","1002","5","2","",""
"362","1029","5","2","","軽度から重度の腹部不快感"
"362","1010","4","1","",""
"362","1009","4","1","",""
"362","1030","3","0","",""
"363","1029","5","2","","腹痛、腹部不快感"
"363","1043","3","0","",""
"363","1042","3","0","",""
"364","1101","5","2","","特に夜間に悪化する、肛門周囲のかゆみ"
"364","1134","5","2","","肛門周囲のかゆみによる不眠"
"364","9999","5","2","","落ち着きがなくなる、短気になるといった精神症状"
"381","9999","1","0","","初期には無症状であることが多い。"
"381","1038","5","2","","痛みを伴わない血尿"
"381","1029","5","2","","脇腹の痛み"
"381","1002","3","0","",""
"381","1016","3","0","",""
"381","1010","3","0","",""
"381","1009","3","0","",""
"113","9999","1","0","","初期には無症状であることが多い。"
"113","1007","5","2","",""
"113","1039","5","2","",""
"113","1010","3","0","",""
"113","1001","3","0","","全身倦怠感"
"114","1001","5","2","","疲れやすくなった"
"114","1007","5","2","","目の周りのむくみ、脚のむくみ"
"114","1033","5","2","",""
"114","1101","4","1","",""
"114","1127","5","2","",""
"114","1010","4","1","",""
"114","1024","4","1","","息切れ"
"240","1007","5","2","","足に突然むくみが現れ、時間とともに悪化する。"
"240","1039","5","2","",""
"241","1038","5","2","","感冒時にみられる血尿"
"241","1039","5","2","",""
"241","1014","5","2","","進行するとみられる高血圧"
"241","1007","5","2","","進行するとみられる浮腫"
"491","9999","1","0","","無症候性である。"
"242","1029","5","2","",""
"242","1038","3","0","",""
"37","9999","1","0","","無症状である。"
"243","1038","3","0","",""
"243","1060","5","2","",""
"382","1038","5","2","",""
"382","1146","5","0","","排尿痛"
"382","1043","5","2","",""
"383","1038","4","1","","肉眼的血尿が３５～５０％でみられる。"
"383","1060","5","2","","腰痛は７１％でみられる。"
"383","1058","5","2","",""
"383","1029","5","2","","急性および慢性の腹痛あるいは側腹部痛。腹痛は６１％でみられる。"
"383","1032","5","0","",""
"383","9999","5","2","","前かがみができず、靴の紐が結べない。"
"383","1039","5","2","","軽度な蛋白尿"
"115","1039","5","2","",""
"116","9999","1","0","","随伴症状がないことが特徴。"
"116","1038","5","2","",""
"485","1038","5","2","","肉眼的血尿"
"244","1043","4","1","","頻尿、排尿時の痛み、発熱などの症状を繰り返している。"
"244","1146","5","1","","頻尿、排尿時の痛み、発熱などの症状を繰り返している。"
"244","1002","4","1","","頻尿、排尿時の痛み、発熱などの症状を繰り返している。"
"117","1033","3","0","",""
"117","1029","3","0","","側腹部の痛み（腎疝痛）"
"117","1058","3","0","","背中の痛み（腎疝痛）"
"486","9999","5","2","","赤褐色の尿が出る。"
"487","1039","5","2","","数週から数か月の間に比較的急速に症状が現れた場合に疑う。"
"487","1038","5","2","","数週から数か月の間に比較的急速に症状が現れた場合に疑う。"
"384","1040","5","2","",""
"384","1007","5","2","","足首、顔と手のむくみ"
"384","1001","5","2","","下痢、嘔吐、手術、薬剤投与などの直後に発症することが多い。"
"488","1060","4","1","","立ったときや負荷により悪化し、横になると軽減する腰背部痛や側腹部痛がある。"
"488","1058","4","1","","立ったときや負荷により悪化し、横になると軽減する腰背部痛や側腹部痛がある。"
"488","1029","4","1","","立ったときや負荷により悪化し、横になると軽減する腰背部痛や側腹部痛がある。"
"488","1038","4","1","",""
"155","1007","5","2","","足のむくみ"
"155","1136","3","0","","浮腫による歩行障害"
"118","1047","5","2","","満足な性行為を行うのに十分な勃起が得られないか，維持できない状態であり，少なくともこの状態が3か月持続する。"
"255","1122","5","2","","１）主として静止時に生じ、随意動作中は抑制されることが多い、ゆっくりとした振戦。２）身体の片側から始まることが多く、進行してもその側での症状がより顕著にみられる。３）上肢でもっともよくみられ、次いで下肢、顔部分でみられる。４）精神的な緊張により増強するが、短い時間なら自発的に止めることもできる。５）睡眠中にはほとんど認められない。"
"255","1066","5","2","","腕などを他動的に伸ばそうとすると、伸ばす間にほぼ一様に抵抗を感じる（筋肉の固縮）。抵抗は、ガクガクと断続的に感じられることが多い。睡眠中には消失する。頚部や手首で、初期からみられる。手指の異常。中指の関節が軽く曲がり、「ペンを持った手」または「からす口様の手指」と形容される手の状態を示す。"
"255","1136","4","1","","まばたきが減る。流涎。"
"255","1075","4","1","","顔が脂っぽくなり、目脂が出やすくなる（脂漏性顔貌）。"
"255","1031","4","1","","慢性的な便秘"
"255","1118","4","1","","約３０％で痴呆がみられる。"
"255","1117","4","1","","認知症"
"45","1117","5","2","","旅行に行ったことを自体を忘れてしまうというように、体験そのものを忘れてしまうようになった。"
"45","1133","4","1","","徘徊、攻撃的な言動"
"45","1130","4","1","",""
"45","1131","4","1","","妄想"
"256","9999","5","2","","抗精神病薬への過敏性、自律神経症状"
"256","1131","5","2","","具体的な内容の幻視や妄想がみられる。"
"256","1122","5","2","","パーキンソン症状"
"256","1130","5","2","",""
"257","1118","5","2","","まだらな記憶力や知的能力の低下がみられる。新しい情報を学習したり、以前に学習した情報を想起する能力の障害。病識や判断力は比較的よく保たれる。"
"257","1130","5","2","","一過性のうつ気分"
"257","1129","5","2","","情緒不安定"
"257","1115","5","2","","意識混濁"
"257","1131","5","2","",""
"132","1131","5","2","",""
"132","1115","5","2","","周囲に対する認識の明瞭度の低下、意識混濁。注意を集中する、維持する、あるいは他へ移す能力の低下を伴う。"
"132","1134","5","2","","１）不眠。重度であると全不眠になることがある。日中の眠気を伴うことも伴わないこともある。あるいは睡眠覚醒サイクルが逆転する、２）夜間の症状が増悪する、３）混乱した夢および悪夢があり、覚醒後に幻覚や錯覚として続くことがある。１）～３）のうち、１つ以上が認められる場合に疑う。"
"132","1129","4","1","","抑うつ、不安、恐れ、易刺激性、多幸感、無感情、驚きを伴う困惑などの情動障害がみられることが多い。"
"124","1125","5","2","",""
"124","1062","5","2","","手や足が、ジンジンと痛む。刺激には依存しない自発的な痛み、あるいは軽微な触刺激により惹起される痛み。原因となる疾患の治癒とともに消失しない。"
"124","1063","4","1","",""
"124","1127","4","1","",""
"258","1125","5","2","",""
"258","1062","5","2","","手や足が、ジンジンと痛む。刺激には依存しない自発的な痛み、あるいは軽微な触刺激におり惹起される痛みがある。"
"258","1063","5","2","",""
"258","1130","3","0","",""
"258","1031","3","0","","繰り返す便秘と下痢"
"258","1030","3","0","","繰り返す便秘と下痢"
"258","1018","3","2","","起立性低血圧によるめまい"
"258","1047","3","0","",""
"258","1005","3","0","","下半身の発汗低下を伴う上半身の発汗過多となる発汗異常"
"258","1129","3","0","","消化管運動障害"
"394","1118","5","2","",""
"394","1044","5","2","","切迫性失禁を特徴とする排尿障害が７６～８３％でみられる。"
"394","1136","3","0","",""
"395","1076","5","2","","チカチカした光が見える。"
"395","1125","5","2","","手がピクピク動く。"
"395","1115","5","2","","一時的に意識を消失し、応答がなくなるが、元通りに回復する。"
"395","1128","5","2","","全身を痙攣させる。"
"501","1136","5","2","","歩行障害、転倒傾向から発症する。"
"501","1118","5","2","","認知機能障害"
"501","1122","3","0","",""
"501","1119","2","0","","まれに進行性発語障害で発症する。"
"502","1136","5","2","","起立や歩行時にふらつく、手がうまく使えないなど、身体を動かすことはできるが、上手に動かすことができなくなるといった症状がゆっくりと進行する。"
"502","1122","5","2","","手のふるえ、字が書きにくい。"
"502","1119","5","2","","ろれつが回らない"
"502","1124","4","1","","腱反射の亢進、減弱、消失"
"502","1034","3","0","","嚥下障害"
"502","1044","3","0","",""
"502","9999","5","2","","足のつっぱり感"
"502","1018","4","1","","立ちくらみ"
"396","1122","5","2","","自らの意に反し、身体が不規則で非律動的に動く（舞踏運動）。ストレス、不安、うつにより増強する。初期には神経質な印象やくせとみなされることも少なくない。唇を中心に顔を歪めることも多い。"
"396","1130","5","2","","うつ状態、不安、易刺激性、興奮、強迫症状などの精神症状。"
"396","1129","5","2","","うつ状態、不安、易刺激性、興奮、強迫症状などの精神症状。"
"396","1118","5","2","","認知機能、記憶力、判断力、学習機能、思考の柔軟性、思考の構築、注意力、論理性などがすべて低下する。"
"396","1133","5","2","","社会的良識を欠いた行動を示す。異様に同じ行動を繰り返す。"
"396","1128","5","2","",""
"125","1122","5","2","","手指を開いて両腕を前に挙げたときなど、ある姿勢を保持したときにみられるふるえ（姿勢時振戦）、字を書くときやコップを口に持っていくときなど、何らかの動作をするときにみられるふるえ（動作時振戦）。精神的な緊張により増強し、飲酒により軽減する。多少の左右差はあっても両手指に認められる。"
"259","1136","5","2","","起立歩行時のふらつきがある、動作が緩慢になった、転びやすくなった、表情に乏しくなった"
"259","1121","5","2","",""
"259","1122","5","2","","手や指のふるえ"
"259","1123","5","2","",""
"259","1018","5","2","","起立性低血圧によるめまい、立ちくらみ"
"259","1042","5","2","","尿の排出が困難になった"
"259","1024","5","2","",""
"259","1047","5","2","",""
"259","1005","5","2","","発汗障害"
"259","1092","5","2","","睡眠時の喘鳴"
"259","1119","5","2","","話しにくくなった"
"260","1136","5","2","","片側の下肢の脱力。夜間や起床時などの安静時の発症が多い。数時間から数日かけて進行することが多いが、突発完成する場合もある。"
"260","1021","5","0","","片側でみられる口角下垂などの顔の歪み。夜間や起床時などの安静時の発症が多い。数時間から数日かけて進行することが多いが、突発完成する場合もある。"
"499","1076","5","2","","視力低下、視野が欠ける"
"499","1067","5","2","","目を動かすと、目の奥に痛みを感じる"
"499","1120","5","2","",""
"499","1021","5","0","",""
"499","1136","5","2","","運動麻痺、まっすぐ歩けない"
"499","1034","5","2","","ものが飲み込みにくい"
"499","1119","5","2","","しゃべりにくくなった"
"499","1122","5","2","","手が震える"
"499","1063","5","2","",""
"499","1044","5","2","",""
"499","1042","5","2","",""
"499","9999","","0","","体温が上がることにより症状が一時的に悪化する。"
"503","1018","5","2","","回転性であることが多い。"
"503","1017","5","2","",""
"503","1136","5","2","","歩行障害などの運動失調"
"503","1120","5","2","","水平性眼振があることが多い。"
"503","1119","5","2","",""
"503","1115","5","2","",""
"503","1033","5","2","",""
"399","1121","5","2","","四肢の筋力低下"
"399","1127","5","2","","四肢の感覚障害"
"399","1021","3","0","","顔面麻痺、眼球運動麻痺"
"399","1119","3","0","",""
"399","1024","3","0","","呼吸筋の麻痺による呼吸困難"
"400","1136","5","2","",""
"400","1127","5","2","","感覚障害"
"400","1018","5","2","",""
"400","1034","5","2","",""
"400","1017","5","2","",""
"400","1072","5","2","","片側のまぶたが垂れ下がり、瞳孔が小さくなる（ホルネル症候群）"
"400","1021","5","2","",""
"400","1119","5","2","",""
"400","1033","4","1","",""
"400","1094","4","1","",""
"400","1120","5","2","",""
"254","1127","5","2","","片麻痺、半身の感覚障害。症状の持続時間は、通常数分以内である。"
"254","1119","5","2","","失語。症状の持続時間は、通常数分以内である。"
"254","1136","5","2","","症状の持続時間は、通常数分以内である。"
"254","1018","5","2","",""
"254","1076","5","2","","片目が急に見えなくなる（一過性黒内障）。"
"50","1130","5","2","","判断力や行動力の顕著な障害を伴わない軽い躁（軽躁）状態と抑うつ状態を、少なくとも1回ずつ経験している場合に疑う。"
"50","9999","5","2","","１）自尊心の肥大や誇大、２）睡眠欲求の低下、３）しゃべりすぎ、あるいは話続けなければならないという脅迫感、４）観念の飛躍、あるいは思考が競い合っているという主観的な体験、５）注意散漫、ささいなことで容易に注意がそれる、６）目標志向性の行動の増加、７）易怒性、８）極端な浪費。１）～８）がみられるが、判断力や行動力の顕著な障害を伴わない軽度な躁状態（軽躁）。軽躁と抑うつ状態を少なくとも1回ずつ経験している場合に疑う。"
"133","1130","5","2","",""
"133","1129","5","2","","不安障害"
"134","1130","5","2","","はっきりと確認できるストレス因子に反応してみられる、抑うつ気分や不安状態。"
"134","1129","5","2","","はっきりと確認できるストレス因子に反応してみられる、抑うつ気分や不安状態。"
"51","1129","5","2","","理由もないのに人前で極度に緊張してしまう。会議の場やプレゼンテーションの場が極めて苦手で、耐えられないほどの強い不安感に襲われる。"
"135","1130","5","2","","軽い抑うつ状態が、数年から数十年続く。陰気、悲観的、懐疑的、生真面目で、物事を楽しめない。消極的で、元気がなく、自分の殻に閉じこもる。絶えず愚痴をこぼし、すぐに人を批判したり自分をとがめる。自分の欠点、失敗、嫌な出来事が常に頭の中を占めていて、中には自分の失敗を病的に楽しむケースもある。"
"136","9999","5","2","","１つまたはそれ以上の、苦痛を伴う、または日常生活に意味のある混乱を引き起こす身体症状が持続的にある（６か月以上）。"
"136","1129","5","2","","身体症状、またはそれに伴う健康への懸念に関連した過度な思考、感情、または行動が認められ、１）自分の症状の深刻さについての不釣り合いかつ持続する思考、２）健康または症状についての持続する強い不安、３）これらの症状または健康への懸念に費やされる過度の時間と労力、のうち少なくとも一つが持続的にある（６か月以上）。"
"265","9999","5","2","","強い飲酒欲求があり、意に反して飲み過ぎてしまうというように飲酒のコントロールができない。仕事や付き合いなど他の大事な活動をあきらめ、飲酒中心の生活をしている。肝障害など過量飲酒による心身の病気があり、飲酒の関与を自覚しているにもかかわらず飲酒を続けている。"
"265","1122","5","2","","手指振戦"
"265","1005","3","0","","寝汗"
"265","1134","5","2","","不眠"
"265","1131","5","2","",""
"46","9999","5","2","","ニコチンがないとイライラ、落ち着かないなどの禁断症状が現れる。ニコチンを摂取することにより一時的に、頭がすっきりする、気分が落ち着く、リラックスするなどと感じる。喫煙本数が多く、起床後の喫煙までの時間が短い場合に、強く疑う。"
"46","1129","5","2","","ニコチンを摂取していないときに感じる不安。"
"46","1130","5","2","","ニコチンを摂取していないときにみられる抑うつ状態。"
"137","1136","4","1","",""
"137","1134","4","1","",""
"137","1116","4","1","",""
"137","1115","4","1","",""
"137","1028","4","1","",""
"137","1095","4","1","",""
"137","1033","4","1","",""
"131","1115","5","2","","外界からの刺激を受け入れる認知機能と、自己を外界に表出する機能が低下した状態。一過性のものから長期間に及ぶものまである。"
"266","1165","5","2","","舌に器質的な変化はみられない。"
"157","1143","5","2","","膝関節の変形、異常。"
"158","1143","5","2","","肩関節の変形、異常。"
"159","1143","5","2","","背骨の変形、異常。"
"291","1143","5","2","","股関節の変形、異常。"
"422","1143","5","2","","肩関節の変形、異常。"
"525","1062","5","2","","発生と同時に起こる肘の激しい痛み。"
"525","1143","5","2","","肘関節が３０～４０°曲がった状態で、弾発性固定され、自分で動かすことができなくなる。肘の頭が後ろ側に突出する、あるいは高い位置にずれる。前腕が短縮して見える。"
"59","1057","5","2","","１）全身の筋肉に痛みとしびれが起こった、２）全身で同時に痛みやしびれが起きることは基本的になく、３）片肩、首、腰、片足などの特定の部位、もしくはその複数の組み合わせで発生、４）痛みの感じ方は、重量物が足を潰しているような痛み、火であぶっているような痛み、ナイフが刺さっているような痛みなどで、５）日常生活が困難になるほど強い痛みになることがある、６）痛みの感じ方は、時間と共に変化する。１）～６）がある場合、筋筋膜炎を疑う。"
"59","1055","5","2","","１）全身の筋肉に痛みとしびれが起こった、２）全身で同時に痛みやしびれが起きることは基本的になく、３）片肩、首、腰、片足などの特定の部位、もしくはその複数の組み合わせで発生、４）痛みの感じ方は、重量物が足を潰しているような痛み、火であぶっているような痛み、ナイフが刺さっているような痛みなどで、５）日常生活が困難になるほど強い痛みになることがある、６）痛みの感じ方は、時間と共に変化する。１）～６）がある場合、筋筋膜炎を疑う。"
