"255","パーキンソン病","増悪","Y","","0","0",".1",".9",".5",".5",".25",".25",".25",".25","G20","","脳からの命令が全身にうまく伝わらず体がうまく動かなくなる病気。手足の震えや表情が乏しくなる、腕や足がスムーズに動かなくなる、などの動きに関する症状、便秘や排尿障害、および認知機能の低下が起きる。"
"256","レビー小体型認知症","慢性増悪","Y","","0","0","0","1",".5",".5",".25",".25",".25",".25","G318","F028","脳の細胞に異常な物質（レビー小体）ができることでおきる進行性の認知症で、パーキンソン症状も出る病気。"
"257","血管型認知症","慢性急性増悪","Y","","0","0","0","1",".5",".5",".25",".25",".25",".25","F019","","脳の血管障害（脳梗塞や脳出血）によりおきる認知症。記憶障害と認知機能障害。"
"258","糖尿病性神経障害","慢性","N","","0","0",".25",".75",".5",".5",".25",".25",".25",".25","E144","G632",""
"259","多系統萎縮症","増悪","N","","0","0","0","1",".67",".33",".25",".25",".25",".25","G903","","脳の神経細胞が変性することで症状の出る難治性疾患。脳の障害を受けた部分によって症状は異なるが、運動障害、パーキンソニズム（筋肉のこわばり・動きのにぶり）、自律神経障害、などがおきる。"
"260","ラクナ梗塞","増悪頻回慢性","Y","","0","0",".33",".67",".5",".5",".2",".2",".4",".2","I638","G467","脳の細い動脈が高血圧で痛めつけられながらも破れずに長期間を過ぎ、だんだん詰まることで、脳の深い部分に小さな梗塞が出来た状態。この状態の小さい梗塞は、症状を出さないことも多く、その場合を症状のない梗塞、すなわち無症候性脳梗塞という。高齢者に多く、症状はゆっくりと進行。意識がなくなることはなく、夜間や早朝に発症し、朝起きたら手足のしびれや言葉が話しにくいという症状で気づくというケースも多い"
"261","特発性顔面神経麻痺（ベル麻痺）","急性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","G510","","顔面神経麻痺のうち原因が明らかでない病気の総称。単純ヘルペスウィルスの感染が関係していると言われている。10代〜50代にかけて患者は増えていき、60代以降減少する。まぶたが閉じられない、ひたいにしわが寄せられない、口元が垂れてしまう、よだれが出るなどの顔面麻痺症状が顔の片側に起きる。あわせて聴覚症状として、音が大きく聞こえ響いてしまう（聴覚過敏）、舌の前側2/3の部分の味覚障害なども起きる。よく金属を口に入れたような感じがすると言われる。"
"262","脳腫瘍","慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","D432","",""
"263","むずむず脚症候群","慢性","N","","0","0",".33",".67",".5",".5",".1",".3",".5",".1","G258","","足を動かしたいという衝動と、足の不快な感覚を特徴とし、夜の睡眠障害なども引き起こす。足を動かすと症状が緩和する。神経に関係した病気と考えられている。"
"264","聴神経腫瘍","慢性急性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","D433","","聴神経に出来た腫瘍。"
"265","アルコール依存症","慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","F102","",""
"266","舌痛症","慢性","Y","","0",".25",".25",".5",".09",".91",".25",".25",".25",".25","K146","","原因は不明だが、舌の痛みが慢性的に続く症状があること。"
"267","知的障害","慢性","Y","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","F79","","知的能力に障害がある状態のこと。"
"268","双極性障害","","N","","0",".2",".4",".4",".5",".5",".25",".25",".25",".25","F319","",""
"269","ADHD（注意欠陥多動障害）","","N","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","F900","",""
"270","チック症","急性慢性","N","",".4",".5",".1","0",".5",".5",".25",".25",".25",".25","F959","","チックとは突発的、急速、 反復性、非律動的、常同的な運動あるいは発声で、発症が18歳未満で4週間以上持続するものをいいます。音声チック：「アッ」「ウッ」などの声が出る・「フンフン」と鼻をならす・「んっ、んっ」とせきばらいする・奇声を発する・ひわいな言葉や、「バカ」「死ね」などと言う・相手の言葉の語尾を繰り返す・自分で言った言葉を繰り返す。動作性チック：筋肉がピクンと動く・口のまわりをなめる・頻繁にまばたきをする・顔をしかめる・肩をすくめる・ジャンプする・片足をひきずる・物に触る・口をあける。"
"271","多血症","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","D751","","赤血球が増加する病気、あるいは増加した状態。通常は血液検査等で指摘されるが、稀にめまいや頭痛などの症状がある。"
"272","血小板減少症","","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","D696","","様々な病気が原因で血小板の数が低下した状態。血液の凝固が出来なくなり、皮下出血やあざが見られるようになり、鼻血などが止まりにくくなる。"
"273","血小板増加症","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","D752","","血液中の血小板数が増加する骨髄増殖性疾患の一つ。末梢血中の血小板が増加することにより、痛み、しびれ等の血栓症の症状、逆に血小板の機能の異常や凝固因子の欠乏に寄る紫斑や鼻血などの易出血の症状が出ることもあり、中でも頭痛を訴える患者は比較的多い。他に倦怠感、めまい、耳鳴り、資格異常、などが見られる。無症状なことも多い。"
"274","血小板減少性紫斑病","急性慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","D694","","血小板が減少することにより、皮膚のあちこちに点状出血・内出血、あざなどが広がる病気。"
"275","悪性リンパ腫","慢性頻回増悪","N","1",".17",".17",".33",".33",".5",".5",".25",".25",".25",".25","C859","",""
"276","炎症性粉瘤","急性慢性","Y","",".2",".2",".2",".4",".5",".5",".25",".25",".25",".25","L720","",""
"277","神経鞘腫","慢性","Y","","0",".2",".36",".4",".5",".5",".25",".25",".25",".25","D361","","皮下腫瘤"
"278","足底筋膜炎","","Y","","0",".2",".38",".4",".5",".5",".25",".25",".25",".25","M7227","",""
"279","下肢静脈瘤","慢性増悪","Y","","0","0",".4",".6",".33",".67",".25",".25",".25",".25","I839","","血液の逆流を防ぐ静脈内の弁がうまく働かないことにより、静脈内に瘤が出来る病気。すねや太もも、ふくらはぎなどの血管が蛇行して浮き出た状態となる。症状としては、血管が浮き出て見える以外に何も症状が無いことも多く、他に足のだるさ、腫れ、痒み、皮膚の色素沈着などがありえる。"
"280","下肢うっ滞性皮膚炎","","Y","","0","0",".4",".6",".33",".67",".25",".25",".25",".25","I831","","静脈瘤(じょうみゃくりゅう)など下肢の血行障害によって膝(ひざ)下３分の１の部位に生じる、とくに中年以降の女性に多い慢性の皮膚炎。長い時間立っていた日やよく歩いた日の夜に膝下がむくみ、翌朝には軽くなるという症状がまず現れます。むくみを繰り返していると、その部位の皮膚は光沢を帯び、褐色の色素沈着が現れる。さらに進行すると表面にかさぶたがついた楕円形のかゆみのある紅斑(こうはん)がいくつも現れ、次第に大きくなる。"
"281","痔瘻","","Y","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","K603","",""
"282","血栓性外痔核","","Y","","0","0",".33",".7",".5",".5",".25",".25",".25",".25","I843","",""
"283","肛門周囲炎","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K628","","肛門の周囲の皮膚が炎症を起こす病気。いぼ痔の脱出や接触性の皮膚炎、下着のこすれなど機械的刺激などが原因となり得る。肛門周囲に痒み、痛みが出る。"
"284","裂肛","急性慢性","Y","","0",".2",".38",".4",".5",".5",".25",".25",".25",".25","K602","",""
"285","ベーカーのう腫","","Y","","0","0",".33",".7",".5",".5",".25",".25",".25",".25","M7126","",""
"286","褥瘡","","Y","","0","0",".25",".75",".5",".5",".25",".25",".25",".25","L89","","布団やベッドなどと触れる部分の皮膚が、長い間圧迫され続けることで血流が不足して、皮膚や筋肉などの組織が壊死する状態"
"287","ケロイド・肥厚性瘢痕","","Y","",".1",".3",".3",".3",".5",".5",".25",".25",".25",".25","L910","",""
"288","脊柱管狭窄症","慢性","Y","","0","0",".2",".8",".5",".5",".25",".25",".25",".25","M4809","",""
"289","外傷性頚部症候群","突発","Y","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","S134","","いわゆる「むちうち」。主に自動車事故のほか、飛び込み事故や偶発事故による衝撃で頸部にもたらされるエネルギーが頸椎(けいつい)の靭帯(じんたい)、椎間板(ついかんばん)、関節包(かんせつほう)および頸部の筋肉、筋膜を損傷して起こります"
"290","足関節捻挫","突発","Y","",".1",".4",".3",".2",".5",".5",".25",".25",".25",".25","S934","",""
"291","変形性股関節症","慢性","Y","","0",".25",".38",".38",".33",".67",".25",".25",".25",".25","M169","",""
"292","顎骨壊死","慢性","Y","","0","0",".33",".67",".33",".67",".25",".25",".25",".25","K102","",""
"293","肋骨骨折","","Y","",".15",".25",".3",".3",".5",".5",".25",".25",".25",".25","S2230","",""
"294","手根管症候群","急性慢性","Y","","0",".2",".5",".3",".3",".7",".25",".25",".25",".25","G560","","正中神経が手首（手関節）にある手根管というトンネル内で圧迫された状態で、それに手首（手関節）の運動が加わることで、手の中指から親指にかけてのしびれがでる病気。妊娠出産期や更年期の女性に多い。"
"295","廃用症候群","増悪","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","M6259","","安静状態が長期に渡り続くことでさまざまな心身の機能低下を起こした状態およびそれらの症状の総称。肉体症状と精神症状がある。筋力低下や褥瘡、間接が固くなる、などの肉体症状や、抑うつ状態、認知症の進行などの精神症状もある。"
"296","偽痛風","急性突発","Y","","0",".25",".25",".5",".5",".5",".25",".25",".25",".25","M1129","",""
"297","骨髄炎","急性","N","1",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","M8699","M0099",""
"298","肘内障","急性","Y","",".4",".5",".05",".05",".5",".5",".25",".25",".25",".25","M2492","","小児に多く、肘が亜脱臼した状態。肘を動かすことが出来ず、曲げようとする痛む。"
"299","肋間神経痛","","Y","","0","0",".43",".6","0","1",".25",".25",".25",".25","G580","",""
"300","低カルシウム血症","","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","E835","",""
"301","外反母趾","慢性","Y","","0","0",".7",".3",".2",".8",".25",".25",".25",".25","M201","",""
"302","結節性紅斑","急性慢性","Y","",".2",".3",".3",".2",".33",".67",".25",".25",".25",".25","L52","","細菌などの感染アレルギーにより、皮下脂肪組織が炎症を起こす病気。膝から足首までにかけて円形や不規則な紅斑が多発し、触ると硬いしこりと圧痛があります。"
"303","手指カンジダ症","","Y","","0",".2",".4",".4",".5",".5",".1",".3",".5",".1","B372","","主に手の指と指の間に生じるカンジダ感染症で、頻度は全皮膚粘膜カンジダ少患者の15％程度。水仕事の中年女性に多い。手の第三指間に生じやすく、辺縁に浸軟した鱗屑が付着する鋼板製の局面をします。中央がびらんになることもあり、痒みはないかあっても軽度。"
"304","主婦手湿疹","慢性頻回増悪","Y","","0",".11",".44",".44",".5",".5",".4",".1",".1",".4","L309","","いわゆる「手あれ」。洗剤や水による接触皮膚炎の一種。手あれ、ひび割れ、痒みなど。"
"305","鶏眼","","Y","",".2",".27",".27",".27",".5",".5",".25",".25",".25",".25","L84","",""
"306","水疱性類天疱瘡","急性慢性","Y","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","L129","","体内で作られた自己抗体によって皮膚に水疱ができる疾患。水泡は突然生じ、初めは発赤とそう痒感のみだが、徐々に大きな水疱が現れる。"
"307","毛孔性苔癬","急性慢性頻回","Y","",".33",".33",".17",".17",".5",".5",".25",".25",".25",".25","Q828","","身体の毛孔内に角質が充満し表皮にまで盛り上がり丘疹を成す角化症、角質異常。二の腕や太もも、背中などに発赤を伴う細かい発疹がポツポツ出る。"
"308","陰部白癬","慢性","Y","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","B356","",""
"309","乾癬","慢性","","","0",".2",".5",".3",".7",".3",".25",".25",".25",".25","L409","","皮膚から少し盛り上がった [浸潤・肥厚（しんじゅん・ひこう）] 紅斑の上に、銀白色のフケのようなもの [鱗屑（りんせつ）] が付着し、ポロポロとはがれ落ちる皮膚の病気。慢性の病気。女性より男性に多く、30代が多い。症状により以下に分類される。尋常性乾癬（全体の9割を占めます）、滴状（てきじょう）乾癬、乾癬性紅皮症、膿疱性乾癬、関節症性乾癬。銀白色の鱗屑を伴い、境界明瞭な盛り上がった紅斑が全身に出現する。大きさ、数、形はさまざまで、発疹が融合して大きな病変をつくることもある。頭部、肘・膝、臀部、ふくらはぎなどにできやすく、まれに全身におよぶこともある。皮疹の鱗屑を剥がすと、点状出血がみられる（アウスピッツ現象）。皮疹のない部分に反復的な外力などが加わった場合、新たな乾癬の皮疹が誘発される（ケブネル現象）。"
"310","皮膚潰瘍","","","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","L984","","皮膚や粘膜が様々な原因で傷害され、それが進行することによっておこる組織の欠損。小さなキズから発生し、知らず知らずの間に治りにくい皮膚潰瘍になることがある。出血や痛みを伴う。皮膚や粘膜に治りにくい傷がある場合に疑う。糖尿病、動脈硬化症、膠原病などに罹患していて、治りにくい傷がみられた場合、皮膚潰瘍を強く疑う。"
"311","汗疹（あせも）","急性慢性頻回","Y","",".25",".25",".25",".25",".5",".5",".1",".2",".5",".2","L743","",""
"312","前庭神経炎","突発急性","Y","",".1",".2",".4",".3",".5",".5",".25",".25",".25",".25","H812","","耳にある前庭神経の炎症により、突然回転性のめまいが生じる病気。耳鳴りや難聴は無い。突然、激しい回転性のめまいが発生し、1時間ほど続く。吐き気などがあることも多い。"
"313","鼻出血","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","R040","",""
"314","声帯ポリープ","増悪慢性","Y","","0",".2",".4",".4",".5",".5",".25",".25",".25",".25","J381","",""
"315","唾石症","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K115","",""
"316","突発性難聴","","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","H912","",""
"317","メニエール病","急性頻回","Y","",".13",".13",".38",".38",".17",".83",".2",".3",".2",".3","H810","","内耳にリンパ液がたまり、働きが悪くなる状態。突然の回転性めまいで、吐き気もあり、数十分〜数時間持続する。また何回も繰り返しておこる。"
"318","網膜色素変性症","","Y","","0","0",".25",".75",".5",".5",".25",".25",".25",".25","H355","",""
"319","子宮筋腫","慢性","Y","","0","0",".6",".4","0","1",".25",".25",".25",".25","D259","","子宮の筋肉の層に出来た良性腫瘍。月経困難症や不妊、生理に伴う大量の出血があり、腫瘍が大きくなると周りの臓器を圧迫し、排尿障害や腰痛などを引き起こす。"
"320","卵巣腫瘍","","","","0","0",".5",".5","0","1",".25",".25",".25",".25","D391","",""
"321","月経困難症","頻回","Y","","0","0","1","0","0","1",".25",".25",".25",".25","N946","","生理の時に、日常生活に支障が出るほどつらい症状が起きる状態。子宮に問題を抱える場合（器質性月経困難症）と、子宮に問題を抱えない（機能性月経困難症）場合がある。頻度の高い順に，下腹痛，腰痛，腹部膨満感，悪心，頭痛，疲労・脱力感，食欲不振，いらいら，下痢，憂うつなどである．"
"322","骨盤内炎症性疾患","急性","N","","0","0",".5",".5","0","1",".25",".25",".25",".25","N739","","上部女性生殖器官（子宮頸部，子宮，卵管，および卵巣）の感染症。下腹部痛，頸管帯下，および不正性器出血がある。"
"323","淋病","急性","Y","","0","0",".67",".3",".6",".4",".25",".25",".25",".25","A549","","生殖器が淋菌に感染し炎症を起こす性感染症で、性感染症としてはクラミジアに次いで多い。20〜30代男性に多い。淋菌性尿道炎と結膜炎がある"
"324","レジオネラ肺炎","急性","Y","1",".3",".2",".2",".3",".5",".5",".25",".25",".25",".25","A481","","レジオネラ属の細菌が原因となる肺炎で温泉やエアコン等の水蒸気で感染することがあり集団感染性がある。細菌性肺炎の中でも重症化しやすく、中高年男性に多い。肺炎症状に加え、高熱・筋肉痛、初期から中枢神経症状を起こすことが有り、中枢神経症状は他の細菌性肺炎では起こさない。また消化器症状を起こすことがある。"
"325","性器ヘルペス","急性","Y","1","0","0",".67",".33",".5",".5",".25",".25",".25",".25","A600","","陰部に単純ヘルペスウィルスが感染することによっておきる性感染症。一旦ウィルスに感染すると、治療した後も再発しやすい。感染して4〜5日で、陰部に赤い発疹や水ぶくれ、痛みや痒みがあり、発熱と足の付根のリンパ節が晴れる。"
"326","デング熱","急性","N","","0",".33",".33",".33",".5",".5",".05",".05",".8",".1","A90","","東南アジアや中南米、アフリカに多いデングウィルスによる感染症。症状はインフルエンザに似ており、高熱が出た後1週間程度で症状は自然に改善する。典型的症状としては、発熱、頭痛や目の痛み、関節痛、下痢、嘔吐、発疹がある。"
"327","猫ひっかき病","急性","N","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","A281","","犬や猫に噛まれたりひっかかれたりすることで感染する細菌感染症。（パルトネラ菌）傷をおってから数日〜２週間ほど潜伏期間の後、傷口の腫れ・水ぶくれ、その後傷口近くのリンパ節が腫れる。"
"328","サルコイドーシス","慢性急性","Y","","0",".33",".33",".33",".5",".5",".25",".25",".25",".25","D869","","全身の多くの臓器に肉芽腫（免疫細胞が集まってできた固まり）ができる病気主に肺（約90％）、眼（20％）、皮膚（10％）に起こる"
"329","肺線維症","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","J841","",""
"330","膿胸","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","J869","","胸膜が細菌などの感染により、胸腔内（肺の外側の空間）に膿が溜まった状態。高齢者や、糖尿病・腎不全・免疫抑制剤の利用などの人がなりやすい。発熱、胸痛（深呼吸や咳で増悪）、咳、が主な症状。"
"331","肺化膿症（肺膿瘍）","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","J852","",""
"332","肺結核","慢性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","A162","",""
"333","肺塞栓症","急性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I269","","血栓性静脈炎、静脈血栓症、脱水症などにより手足の静脈にできた血のかたまりが、血管の中を流れて、肺に流れ着いたところで、肺へ向かう動脈に詰まってしまう病気。胸痛、息切れ、呼吸困難、動悸、めまいなどが起きる。"
"334","肺癌","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C349","",""
"335","深部静脈血栓症","","N","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","I802","","血栓を伴う静脈壁の炎症で、手足の表面でなく比較的内側にある深在静脈系に血栓が生じているのが深部静脈血栓症。（体の表面の静脈の炎症は、血栓性静脈炎）深部静脈血栓症のほうが重症化しやすい。寝たきりなど同じ姿勢でいたり、悪性腫瘍、エストロゲンの内服等によりおこり、患者の半数は無症候。発赤、むくみ、痛みなどの症状がある。血栓が剥がれることで肺塞栓症を起こす場合もある。"
"336","内頸動脈狭窄症","慢性","N","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","I652","","脳に血液を送る内頚動脈が狭くなり脳に必要な栄養素が届かなくなる病気。血管が狭いだけでは無症状だが、脳に血液が届かなくなると脳梗塞や一過性脳虚血発作（TIA）を引き起こす"
"337","上大静脈症候群","急性","N","","0","0",".33",".7",".5",".5",".25",".25",".25",".25","I871","","上大静脈が閉塞または外部からの圧迫によって狭くなる病気。原因の75〜80％は肺癌。頭や顔、首、腕などのの浮腫、うっ血"
"338","大動脈弁狭窄症","慢性急性","N","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","I350","","何らかの理由で大動脈の開放口が狭くなり、全身に血液を送る心臓の負担が大きくなる病気。加齢のよるものや、リウマチ熱などによっても引き起こされる。息切れ、胸痛、血圧低下、失神などの症状を引き起こす。"
"339","大動脈弁閉鎖不全症","慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I351","","大動脈弁の働きが不十分になることにより、進行すると心不全の症状がおきる。胸痛や失神、息苦しい、足がむくむ、などの症状を呈する。"
"340","感染性心内膜炎","急性","N","1",".2",".2",".4",".2",".5",".5",".4",".1",".1",".4","I330","","心臓の中に細菌のかたまり（疣贅）が生じ、その破片が全身に流れて脳梗塞やその他の感染症を引き起こす病気。発熱、関節炎、筋肉痛などの全身症状、および脳梗塞などの塞栓症状を起こす場合もある。急性の場合は、最初に突然の高熱（３９℃〜）、心拍の上昇、疲労、亜急性の場合は疲労、軽い発熱、貧血などの症状がある。他に、悪寒、関節痛、顔面蒼白などの症状もある。"
"341","ブルガダ症候群","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I490","",""
"342","WPW症候群","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I456","",""
"343","心房中隔欠損症","慢性","Y","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","Q211","",""
"344","心室中隔欠損症","慢性","Y","",".5",".5","0","0",".5",".5",".25",".25",".25",".25","Q210","","先天性心疾患のひとつ。心臓の右心室左心室の間に穴が空いている状態で、左心室から大動脈に送り出される血液の一部が右心室に流れてしまうことから心臓が多くの血液を送る必要がある。穴が小さい場合はほとんど自覚症状がなく成人する場合も多いが、穴のサイズが大きい場合、生後1ヶ月後から呼吸が早い、食欲が少ない、体重が増えにくい、手足が冷たい、などの症状が現れる。"
"345","亜鉛欠乏症","慢性","N","",".2",".2",".2",".4",".5",".5",".25",".25",".25",".25","E60","","過度なダイエットや老化により不足し、小児では成長障害、鉄欠乏性貧血、など、大人では脱毛症や皮膚炎、性機能不全、味覚障害などを引き起こす。"
"346","妊娠糖尿病","急性慢性","N","","0","0","1","0","0","1",".25",".25",".25",".25","O244","","妊娠によって血糖値が高くなることで糖尿病となる病気。妊娠によってインスリン抵抗ホルモンが増えるためと考えられる。糖尿病自体の症状はほとんどないが、流産や難産、新生児の低血糖などを招く可能性がある。"
"347","乳腺症","","Y","","0","0",".75",".25","0","1",".25",".25",".25",".25","N649","",""
"348","下垂体機能低下症","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","E230","","下垂体の機能が低下することにより、成長ホルモンや性腺刺激ホルモン、甲状腺ホルモンなどが欠乏することで諸症状を引き起こす。ここでは主に成長ホルモン分泌不全について記載する。症状としては、低身長、その他易疲労感、性欲ややる気の減退などがある。"
"349","急性副腎不全（副腎クリーゼ）","増悪","N","1","0","0",".5",".5",".5",".5",".25",".25",".25",".25","E272","","ステロイド薬の長期投与、および突然の停止により、副腎から出るホルモンの分泌が低下した状態。倦怠感や食欲不振、易疲労、脱力感などが全長として現れ、その後吐き気・嘔吐、腹痛、下痢などの腹部症状、発熱が現れ、その後脱水症状、血圧低下、意識障害など急速に重篤化していく。"
"350","副腎機能不全","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","E274","","副腎が分泌するコルチゾールなどのステロイドホルモンの分泌が低下した状態。のステロイド剤の長期投与が原因となる場合もある。吐き気、腹痛、嘔吐、発熱、倦怠感などの症状があり、症状が進むと脱水症状、血圧低下などが起こる"
"351","乳癌","増悪","Y","","0","0",".4",".6","0","1",".25",".25",".25",".25","C509","",""
"352","女性化乳房","","Y","","0",".5",".25",".25","1","0",".25",".25",".25",".25","N62","",""
"353","消化管間質腫瘍（GIST）","急性慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C169","","消化管の根膜の下に病変ができる腫瘍の一つ。50～60歳代に多く、60％は胃に出来る。症状としては、吐き気、胸痛・腹痛、飲み込みにくさ、吐血や下血、貧血、頭痛、などがおきる。"
"354","食道・胃・十二指腸憩室","慢性","Y","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","K314","K571",""
"355","絞扼性イレウス","突発急性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K562","","腸管は腸間膜という膜の中の血管によって栄養を受けているが、腸管の閉塞と同時に腸間膜もしめつけられて（絞扼され）腸管壁の血行障害を起こしている状態。絞扼性イレウスでは、発症が急激で、腹痛も接続的な激しい痛みで、初期から嘔吐がみられ、発熱や頻脈などの全身症状を伴い、早期よりショック状態となることもある。腹部の圧痛も強く、腹膜刺激症状（腹壁を軽く圧迫した後に急にはなすと疼痛を訴える）を伴う。"
"356","スプルー病","慢性","N","1",".25",".25",".25",".25",".3",".7",".25",".25",".25",".25","K901","","グルテン不耐症が原因となり、粘膜の炎症により吸収不良の原因となる病気。症状としては下痢及び腹部不快感だが、無症候性のまま栄養欠如の兆候を示す場合もある。"
"357","胃癌","増悪","N","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","C169","",""
"358","食道癌","増悪","N","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","C159","",""
"359","栄養障害・吸収不良症候群","慢性","N","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","K909","","腸から栄養や水分などの吸収が充分に行われていない状態。胃切除や腸の粘膜障害、膵炎や肝硬変などが原因で起こる場合もある。"
"360","胃悪性リンパ腫","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C859","",""
"361","舌癌","増悪","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C029","",""
"362","腹部膿瘍","慢性","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","K650","","細菌感染により腹腔内などの腹部に膿瘍（膿の塊）が出来た状態。外傷や虫垂炎などが絶え間ない腹痛と発熱、倦怠感、食欲不振や体重減少なども見られる。"
"363","腹腔内腫瘤","","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","R190","",""
"364","ぎょう虫症","慢性急性","Y","",".25",".25",".25",".25",".5",".5",".25",".25",".25",".25","B80","",""
"365","メッケル憩室症","","Y","",".33",".33",".33","0",".5",".5",".25",".25",".25",".25","Q430","",""
"366","大腸癌","増悪","Y","1","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C189","",""
"367","クローン病","頻回","N","",".2",".4",".4","0",".5",".5",".2",".4",".2",".2","K509","","小腸・大腸に深い潰瘍を作る病気で、潰瘍性大腸炎とあわせて炎症性腸疾患の一種。原因は不明。腹痛、下痢が主な症状で、発熱や下血・血便、体重減少なども起こる。症状は弱い時と強い時がある。"
"368","マロリー・ワイス症候群","","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","K226","",""
"369","食道静脈瘤","","Y","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","I859","",""
"370","総胆管結石","急性","","","0","0",".4",".6",".5",".5",".25",".25",".25",".25","K805","",""
"371","転移性肝癌","増悪","N","","0","0",".33",".67",".5",".5",".25",".25",".25",".25","C787","",""
"372","肝癌","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C220","",""
"373","膵癌","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C259","",""
"374","胆嚢癌","増悪","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","C23","",""
"375","膵嚢胞性腫瘍（IPMT）","慢性増悪","Y","","0","0",".33",".67",".5",".5",".25",".25",".25",".25","D377","","膵管上皮から発生する腫瘍で、肉眼的に「イクラ様」といわれる乳頭状になり、ドロッとした粘液を分泌することが特徴。最初は大腸ポリープと同様に良性の小さな腫瘍として発生し、その後次第に大きくなり浸潤癌となる。浸潤癌になる前に診断・治療できれば「治癒できる膵癌」と言われる。症状としては無症候であることが多い。"
"376","肝性脳症","急性","","","0","0",".33",".67",".5",".5",".25",".25",".25",".25","K729","","正常であれば肝臓で除去されるはずの毒物が血液中にたまって脳に到達し、脳の機能が低下する病気。長期の肝障害がある患者で、過度のアルコール摂取、薬物、その他のストレスがきっかけとなり発症。錯乱、見当識障害、眠気が起こるとともに、性格、行動、気分の変化がみられます。"
"377","高アンモニア血症","","","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","E722","","アンモニアが体内で分解されず血中に蓄積し、意識障害を起こす病気。先天性、あるいは尿路感染症、肝硬変などによっても引き起こされる。新生児期（通常生後数日以内）に、激しい嘔吐、活力低下、嗜眠、易興奮性、痙攣などを引き起こした場合、あるいは乳幼児期以降で、行動異常、失見当識などの精神症状がみられた場合に疑う。"
"378","肝腫瘍","慢性","N","","0","0",".5",".5",".5",".5",".25",".25",".25",".25","D376","","肝臓に腫瘍が出来る病気。良性腫瘍としては肝血管腫、肝嚢胞などがあり、悪性腫瘍の場合、肝癌などがある。初期にはほとんど自覚症状がなく、腫瘍が大きくなると、腹痛、発熱、黄疸がみられる。"
